,0
130,-1.0302333363850913
131,-2.9662666712443047
132,-2.4226833246866897
133,-4.508283344523109
134,-2.066841669718424
135,-4.176058326212566
136,2.572883340454099
137,5.0953333389282225
138,8.29891666882833
139,9.812283366827826
140,9.769083433333332
141,9.704016766666665
142,9.551666671666666
143,9.467033333333331
144,5.472225000000001
145,4.145733333333333
146,4.206650000000001
147,3.7380833333333334
148,3.1485166666666675
149,2.4859999999999998
150,3.2570333331902814
151,2.4630833337465914
152,-0.2703166671117147
153,-2.4208999994913745
154,-3.5269333363850897
155,-4.503683334350587
156,-3.0905666564941425
157,-5.779199999999998
158,-7.0163499806722
159,-3.603966663614909
160,0.4935666707356765
161,3.6377000106811512
162,6.6215000029881805
163,8.159500091543983
164,8.817616731666666
165,10.407100000000002
166,9.44135
167,9.981016666666664
168,7.344841666666666
169,5.253633333333334
170,4.307333333333332
171,2.805183333333333
172,4.096233333333333
173,2.3200999999999996
174,2.601099999713898
175,1.8449500003814694
176,1.5808999985377006
177,-2.5974000002543125
178,-4.72985000254313
179,-4.833849995422363
180,-5.56854999287923
181,-6.45658335876465
182,-8.105000006103516
183,-5.757733337402344
184,-3.5675833480834958
185,0.24798335622151751
186,9.041166663233438
187,8.972600088240178
188,9.74418343333333
189,9.600983409999996
190,9.737316666666665
191,10.765233333333333
192,6.812900000000003
193,4.893249999999998
194,5.325716666666666
195,4.133349999999998
196,3.3029166666666665
197,2.773133333333333
198,2.746616666714351
199,1.918483333396911
200,1.1767666671117154
201,-1.0084
202,-3.4398666722615547
203,-6.349166667175293
204,-7.156083329264321
205,-7.616283336385092
206,-8.902933331298831
207,-4.907333335367838
208,-2.817333320617676
209,1.0792000015258791
210,4.16886666653951
211,7.661333278540317
212,10.563566666666667
213,7.849383333333334
214,6.750766666666667
215,6.798016666666667
216,7.755375000000001
217,4.299866666666668
218,3.571999999999999
219,3.470999999999999
220,2.1739333383333324
221,2.9820833333333328
222,2.861866668142598
223,1.6532833328564962
224,0.8889166659037278
225,-1.1258666646321616
226,-4.518733335367838
227,-6.205049996948244
228,-6.867749977111814
229,-6.422866676839194
230,-5.404649989827474
231,-2.1555833343505864
232,1.568800003560385
233,1.6943666717529302
234,3.46566667321523
235,6.389766763103916
236,6.320883414999997
237,8.81116675833333
238,7.46078334
239,8.308700000000002
240,5.449883333333334
241,3.3757166666666665
242,3.1711333333333327
243,2.4107
244,2.5167666666666673
245,3.983633333333332
246,2.1273500000476835
247,1.706066666491826
248,0.1918000008265186
249,-2.139500001271567
250,-3.5465666671752927
251,-4.654699995930988
252,-5.003666666158042
253,-7.585199986775717
254,-7.001233305867513
255,-5.94671665395101
256,-2.0967166687011733
257,1.3766833379109709
258,3.240266685231528
259,7.938266706544037
260,9.806333366666665
261,10.93186666666667
262,10.234583333333333
263,7.6893
264,5.017591666666668
265,6.461033333333336
266,4.495483333333334
267,3.2474333333333334
268,3.4648
269,3.2354833333333346
270,3.9581666665395088
271,2.835066667111714
272,2.8159000013987225
273,-0.7904333334604907
274,-1.817116668446857
275,-2.8152833302815763
276,-1.7592833404541024
277,-6.1140500132242845
278,-2.874466654459636
279,-5.062416667175293
280,-1.7685666559855142
281,0.4211833445231117
282,5.897283343378702
283,8.178850000095366
284,7.2829
285,8.495875
286,7.940366666666668
287,9.513850000000001
288,6.712625
289,8.97225
290,3.361566666666666
291,3.470108333333333
292,3.741433333333333
293,3.042483333333332
294,4.778433333365122
295,3.6795833332220726
296,3.1882499992688498
297,2.2944166693369517
298,0.8196166633605964
299,-2.7323333297729504
300,-2.748816667683918
301,-5.148666683959962
302,-3.4794833201090483
303,-1.6113833470662435
304,0.2095166732788074
305,5.57644999593099
306,8.925400003178915
307,6.203650034886422
308,8.480633333333333
309,9.076408333333333
310,11.214666666666666
311,8.54181666666667
312,7.682475000000001
313,9.815916666666666
314,4.296049999999998
315,3.2131
316,3.4146166666666664
317,2.667866666666666
318,4.62508333328565
319,4.31753333331744
320,2.668583334732058
321,0.33166667188008947
322,-2.3912666648864747
323,-4.863466663106282
324,-5.991883340454104
325,-5.303966675821938
326,-0.7820000040690109
327,-1.3501666758219397
328,4.803883327229817
329,6.724066661071779
330,8.540616666348775
331,10.412958333285651
332,9.969749999999998
333,9.027366666666667
334,9.0434
335,5.371716666666666
336,10.247708333333332
337,8.425083333333335
338,6.385366666666667
339,5.813433333333333
340,6.2118166666666665
341,6.5121833333333345
342,8.6029125
343,6.773183333158493
344,3.0605500001271566
345,0.47841666386922244
346,-2.4103833389282237
347,-4.305141655985514
348,-4.428816654968262
349,-3.1497999969482415
350,-3.31561667175293
351,-1.7614333368937163
352,1.742233335367839
353,6.554216655985513
354,5.803086666456856
355,9.610850003333333
356,11.36076667
357,10.976400021666663
358,9.357483338333335
359,5.75841666666667
360,8.403825000000001
361,2.5182166666666674
362,1.993766666666667
363,1.9558833333333336
364,1.9795166666666661
365,4.036916666666668
366,3.2522166666666665
367,1.3750333331902822
368,0.9313166666666658
369,-0.1142333326975502
370,-2.7183666679382323
371,-5.471683333841959
372,-5.602699985249837
373,-4.86081666361491
374,-4.867333337402345
375,-2.785600011698405
376,-0.09855000406900971
377,4.98418332824707
378,10.366233328310647
379,11.634616666666666
380,8.173683333333333
381,7.165349999999998
382,6.944999999999999
383,7.613816666666668
384,2.627733333333332
385,3.599183333333334
386,4.633016666666666
387,3.10605
388,2.938116666666666
389,2.3752999999999997
390,1.7484999999999995
391,2.0520333333969125
392,0.5586833329836507
393,-0.779383334223429
394,-2.1927666628519678
395,-3.7208499923706047
396,-8.950016670227052
397,-5.066300009155274
398,-4.493349983723957
399,-1.7780333628336575
400,0.999850012715658
401,3.810599997456868
402,9.25666666952769
403,11.509916761666664
404,11.842683379999999
405,10.509850019999998
406,10.762266666666665
407,9.633300000000002
408,9.857958333333336
409,7.126883333333334
410,5.631699999999998
411,4.151549999999999
412,5.363733333333333
413,3.6439666666666666
414,3.871833333333333
415,4.985450000254312
416,4.261666666094462
417,1.4759555543263745
418,-0.25037915929158494
419,-4.016433336893717
420,-5.635500000508626
421,-4.2276500020345065
422,-2.1285833374023486
423,2.175233332316082
424,2.510233327738448
425,6.812299996948241
426,11.966283333301543
427,11.187366666666666
428,8.027566666666663
429,7.509883333333333
430,11.772249999999998
431,9.441900000000002
432,6.726358333333332
433,5.363716666666665
434,6.999433333333335
435,2.7175833333333337
436,5.605700000000001
437,2.8219
438,2.9286166666666658
439,3.649908333365123
440,2.8999166676839194
441,-0.8553333304087304
442,0.4468166737874364
443,-3.087899994913737
444,-2.2904999979654956
445,-3.4910166717529307
446,-1.4101499816894527
447,-2.15553332570394
448,1.6319333389282222
449,2.584716678873697
450,7.2451500025590265
451,5.6251500632924385
452,4.423633394999998
453,4.798083351666666
454,6.646883341666669
455,8.604766681666668
456,10.141775
457,5.862083333333334
458,6.836650000000001
459,3.3092166666666656
460,3.118949999999999
461,3.3775166666666676
462,2.386250000047683
463,1.6166916669527684
464,1.841133332125346
465,1.0932666653951013
466,0.5668500033060717
467,-0.23806665954590045
468,-1.3935833343505875
469,-3.0700666809082033
470,-1.1487499872843407
471,1.9581499954223622
472,1.2401666692097992
473,3.662266665395103
474,5.523083334859214
475,10.098516666793822
476,11.066033333333332
477,10.281283333333333
478,10.695733333333331
479,9.340683333333331
480,5.8831750000000005
481,3.26245
482,4.295500000000001
483,3.381516666666666
484,2.9606666666666657
485,3.112366666666668
486,2.6676166660944616
487,3.1292333332379654
488,1.867133332252502
489,2.2445999997456862
490,-0.834583336639406
491,2.0486000061035154
492,2.1265334442138677
493,-4.96531666768392
494,3.3466333839416516
495,0.6256333295186378
496,0.3292166758219396
497,0.9468833414713531
498,6.593833333969117
499,10.51281666666667
500,11.220199999999998
501,9.424150000000001
502,8.817416666666666
503,8.848849999999999
504,5.675775000000001
505,3.2941833333333337
506,3.249266666666665
507,3.032083333333332
508,3.0913166666666667
509,6.005133333333331
510,2.683149999936422
511,3.404366666428248
512,1.1830666660626736
513,-0.38616666412353606
514,-0.8101833297729488
515,-2.9783333409627293
516,-4.990383329264323
517,-5.975250017293295
518,-4.709883330281578
519,-2.4948166666666673
520,-1.223266665903727
521,5.676016666475931
522,12.119391668256126
523,11.189733431625768
524,5.906600099999999
525,8.922183433333329
526,5.430666748333331
527,7.5268000000000015
528,8.950200000000004
529,2.490833333333333
530,2.7236000000000002
531,2.81165
532,3.571466666666666
533,3.81555
534,2.889383333333333
535,2.186683333158495
536,2.8847833339691182
537,0.024141669464112336
538,-1.4478666651407885
539,-1.8304833455403635
540,-3.487399998982748
541,-4.245483332824709
542,-2.9932833231608083
543,-2.7085333338419595
544,0.26401666971842386
545,3.509816668701173
546,9.02641666765213
547,11.609833394999999
548,8.1799501
549,8.532850099999997
550,13.833150001666668
551,8.740466666666666
552,8.735583333333333
553,5.631216666666667
554,4.101700000000001
555,3.4663999999999997
556,6.200166666666664
557,4.137366666666668
558,3.403883333333333
559,2.143466666793824
560,3.9318666670163482
561,-0.6398124951680503
562,-0.8330000063578293
563,-2.44706667022705
564,-5.127433330281576
565,-7.999983334350585
566,-8.09470000813802
567,-6.536933334859212
568,-1.1697666620890286
569,0.027216667175294418
570,7.067516667572659
571,4.992066763333332
572,3.6612000999999976
573,6.375483433333332
574,9.991633369999999
575,8.440400006666666
576,8.564816666666667
577,8.417100000000001
578,6.469850000000003
579,3.6528999999999985
580,4.474766666666666
581,3.0560666666666676
582,3.011349999968211
583,2.8701666661262504
584,0.08275000069936167
585,-1.0228999983469658
586,0.06836666539510006
587,-1.7387000101725267
588,-2.7913333307901995
589,-6.484083335876466
590,-5.716541664123536
591,-4.286049998982749
592,-2.500000005086263
593,2.294233343505858
594,5.652950024461746
595,6.547700043333334
596,6.335183389999999
597,5.776333383333332
598,7.2652500616666655
599,12.312000000000003
600,11.021066666666666
601,3.7383999999999986
602,3.09175
603,5.3610999999999995
604,2.462416666666668
605,2.7146500000000016
606,3.0719833334128053
607,4.920883333555856
608,0.5953000045776355
609,-1.235783334350586
610,-1.0696166671752942
611,-1.0401333404540987
612,-6.001549997456868
613,-6.998433332316082
614,-5.814116622924805
615,-7.125816590881346
616,-3.3455500025431317
617,-0.010216673024497025
618,2.880450035896783
619,6.634450106666665
620,4.400550073333331
621,4.663433403333331
622,5.045333409999998
623,7.498083388333331
624,8.230933333333335
625,3.5580833333333337
626,3.032058333333332
627,3.377016666666666
628,3.0944333333333334
629,2.830083333333334
630,2.8570166666666665
631,2.23166666709582
632,1.386016666030884
633,0.26136666399638053
634,-0.2437666657765709
635,-2.1304500066121435
636,-6.0104333348592105
637,-6.616183352152504
638,-5.603966649881999
639,-2.4014499903360997
640,2.1672833302815753
641,1.4475333457946762
642,4.120433340899149
643,7.471683333333333
644,6.587433341666665
645,5.3149500000000005
646,7.456883333333332
647,6.469100000000001
648,7.812475
649,6.3859666666666675
650,4.368816666666668
651,3.160799999999999
652,2.6524166666666664
653,2.6171
654,2.8678166666825615
655,2.315316666762034
656,1.3812333337465936
657,0.41189999847412084
658,-0.4946666618347193
659,-1.5885333435058593
660,-5.48780000254313
661,-6.01698333231608
662,-5.690466661580405
663,-2.07009999593099
664,2.239000000508627
665,6.715966666920981
666,10.068116670338313
667,10.813866666666666
668,13.524516666666667
669,13.626766666666668
670,12.209983333333332
671,7.219116666666665
672,7.214383333333333
673,4.8935666666666675
674,3.2640499999999997
675,2.924966666666667
676,3.778716666666668
677,2.5374999999999996
678,3.185633333333333
679,2.26071666668256
680,0.482583333110809
681,-0.8717833314259842
682,0.24274999949137266
683,-0.8687166707356782
684,-2.5890833353678375
685,-4.033283322143554
686,-2.482633321126302
687,-0.9574500091552731
688,0.6492208333333345
689,7.094783333841957
690,11.779100001080831
691,8.100783414999999
692,7.914066705
693,11.47855004333333
694,12.768350000000002
695,12.038033333333333
696,8.415733333333332
697,5.3577499999999985
698,5.625966666666665
699,8.387950000000002
700,5.21213333333333
701,2.804433333333333
702,4.287800000000001
703,4.627383333349228
704,1.9362166677157082
705,-0.3902999996185311
706,-0.3273666704813638
707,-0.27808333740234437
708,-2.5132166676839227
709,-4.381583326721193
710,-2.6447666529337557
711,-2.6966333287556976
712,4.541799996439615
713,7.337166669718426
714,11.461150001017252
715,6.926950091666663
716,8.701466766666666
717,8.888800093333332
718,11.444316666666667
719,9.293833333333334
720,10.22325833333333
721,6.901283333333332
722,4.061258333333335
723,3.9361000000000006
724,3.405650000000001
725,3.834249999999999
726,5.31255
727,3.652033333047231
728,2.022300000286102
729,-0.8781833310445134
730,-0.679916664123535
731,-2.451750003051758
732,-2.2309499979654963
733,-4.373883346048994
734,-2.2930166742960614
735,-0.9944499994913745
736,2.2016833307902024
737,9.931166669209802
738,13.902583334271112
739,13.12053341333333
740,9.253066735
741,11.410066738333335
742,11.631450003333335
743,11.216583333333336
744,8.858333333333333
745,3.8568583333333315
746,4.029600000000002
747,4.047149999999999
748,3.3332499999999996
749,4.2511
750,6.303433333333334
751,3.263066666746138
752,3.161366664600372
753,0.4017000000000003
754,0.5224083305358882
755,1.0047333455403646
756,-1.892016661071781
757,-2.555799983215332
758,-1.6221499898274743
759,-0.35715000050862655
760,0.4564833318074534
761,4.172383341471355
762,10.76084999898275
763,8.914183384999998
764,9.361887558333333
765,8.349516741666664
766,6.773466671666668
767,7.811966666666667
768,5.718383333333332
769,3.24025
770,2.797483333333332
771,2.5606166666666677
772,2.7623249999999997
773,3.282599999999999
774,3.3459333333333334
775,1.9778833320617675
776,0.44386666641235406
777,-1.0892833333333352
778,-1.1963166610717761
779,-2.6630499979654934
780,-4.6720333343505835
781,-5.494233339436848
782,-6.736200015258792
783,-3.2166666692097987
784,2.3509499964396126
785,7.071566665140789
786,10.943133329582214
787,5.127066713333333
788,4.811316766666665
789,3.269783428333331
790,3.6232166816666673
791,6.4576833333333346
792,8.002591666666667
793,3.2911833333333322
794,3.089183333333333
795,2.5845333333333333
796,2.3878249999999994
797,2.720033333333333
798,2.666333333333334
799,2.0129000001430506
800,0.8695999984741207
801,-0.7697833338419597
802,-2.3361499989827488
803,-2.6956833323160807
804,-5.407566661071778
805,-7.675733330281577
806,-6.933516659545898
807,-4.408999996439614
808,-2.61884999593099
809,2.320333333841958
810,6.059516680910518
811,5.349566723333331
812,4.531696665445963
813,8.405133333333335
814,5.008533333333334
815,5.434966666666666
816,4.969775
817,5.832783333333335
818,3.1675000000000013
819,2.7374166666666677
820,2.483616666666667
821,4.847666666666669
822,3.3257499999682087
823,1.5030666664918264
824,1.4584999986012772
825,0.6332333300272626
826,-0.4365833417256677
827,-1.0467166702270516
828,-4.170391676839193
829,-8.523599972534178
830,-5.975016655985515
831,-4.89719165482521
832,-2.815466674296063
833,-1.2926166709899896
834,3.126866690533524
835,5.285866668333333
836,5.568616666666668
837,7.569300000000001
838,3.3364666666666674
839,7.242300000000002
840,4.815883333333333
841,3.3064166666666654
842,2.7367166666666667
843,2.2948
844,2.2861
845,2.7745000000000006
846,2.262433333333335
847,2.0478666664282485
848,0.7394333328247074
849,-0.5552666634877523
850,-1.1276999944051105
851,-2.814866667048136
852,-5.800033330790203
853,-6.913100009155275
854,-7.293650002034506
855,-6.071750003051758
856,-3.747916661071778
857,0.05925000483194909
858,6.442116665299734
859,4.921383456666661
860,4.999583428333331
861,3.849750094999997
862,5.454533336666667
863,5.050933333333335
864,4.791266666666665
865,5.040666666666668
866,2.4751666666666665
867,2.2572500000000004
868,2.487419999694823
869,2.9346833333333326
870,3.4691000000635777
871,2.6251666665077207
872,-0.10753333307902019
873,-1.4194416702270511
874,-1.6684000002543122
875,-3.7970333277384447
876,-5.229549998474123
877,-6.828950005086263
878,-8.018166659545898
879,-8.301433292134602
880,-2.740333330281575
881,2.621916672770183
882,7.4958166666348784
883,4.941150093333331
884,4.52716675833333
885,3.673983383333332
886,6.494133333333333
887,4.700116666666668
888,5.072033333333334
889,5.005466666666668
890,2.6061833333333335
891,2.527466666666666
892,2.1419833333333327
893,2.3881833333333335
894,3.155899999999999
895,3.1070666667620337
896,0.9434583336512243
897,-1.2836749951680506
898,-1.484066668446859
899,-4.104666665649415
900,-6.366366669718424
901,-7.585149989827474
902,-7.515166639200846
903,-6.08723333384196
904,-2.1068666666666673
905,0.6605500022888191
906,4.686016666730243
907,3.449283431666663
908,3.557466711666664
909,2.23216674601725
910,5.705866728333331
911,6.196688916883137
912,4.062024999999999
913,2.366666666666667
914,1.9107166666666664
915,1.9450999999999998
916,1.9054166666666663
917,2.4142833333333327
918,2.5225583333333335
919,1.2068166668891906
920,-0.9735999994913741
921,-3.6897666700998952
922,-1.687616670735677
923,-2.6104333216349294
924,-4.051950001017253
925,-8.132000000508626
926,-6.880275005594891
927,-5.342483340454102
928,-2.3636333343505873
929,1.1982833315531434
930,4.380083334080378
931,2.97741678833333
932,4.167050104999999
933,4.00090010333333
934,6.912533423333331
935,5.690916696666667
936,5.236083333333333
937,2.420266666666665
938,4.212133333333333
939,2.4740499999999996
940,2.781733333333332
941,2.533383333333333
942,2.7702166666666668
943,0.9492833332379652
944,-1.0993999984423326
945,-3.7140666671752935
946,-1.9230833432515464
947,-2.376191664123535
948,-4.6510916707356795
949,-8.133016674804688
950,-6.0778000111897805
951,-4.754816668701173
952,0.15556666158040366
953,6.964816662089027
954,6.114400001335143
955,4.104216784999998
956,4.251450033333333
957,6.486916746666664
958,6.959149999999999
959,4.88895
960,4.183983333333336
961,2.6883333333333335
962,2.3767666666666667
963,2.4345
964,2.4828166666666664
965,2.4539999999999993
966,2.4200166666666667
967,2.1605166666825615
968,1.092499999968211
969,1.3756666681925451
970,-0.09500000483195037
971,-1.5081833282470687
972,-4.125916665649415
973,-5.4792499944051105
974,-4.533683333333332
975,-3.302149994913736
976,1.047166665649414
977,0.7076499951680499
978,5.301383359348323
979,7.912950000000002
980,8.593316666666666
981,6.006283333333333
982,8.4224
983,5.353366666666666
984,4.7399
985,4.706516666666666
986,2.510033333333333
987,2.502633333333334
988,2.570199999999999
989,2.2763500000000003
990,2.2190499999999997
991,3.3568833332379655
992,-0.3777999996185304
993,-0.1707833326975503
994,-1.33353333791097
995,-2.448966672261556
996,0.15010278625488405
997,-3.2699833389282222
998,0.6665333455403657
999,-1.6236499954223638
1000,1.8593833277384444
1001,1.7809166610717784
1002,5.826666720108946
1003,5.02896673833333
1004,5.486983333333334
1005,6.983249999999998
1006,7.113933333333334
1007,3.719711110432942
1008,4.074975000000002
1009,6.397550000000001
1010,6.4418000000000015
1011,5.282866666666666
1012,5.1987999999999985
1013,2.8676
1014,3.025783333301544
1015,2.717324999666214
1016,1.4790999991734821
1017,-0.016633331425985
1018,0.7860499979654949
1019,0.11673333333333358
1020,-3.71728333791097
1021,-6.813416667683921
1022,-4.890249995422364
1023,-4.212816657002765
1024,0.8878083312988281
1025,5.314416668955484
1026,9.392466667127609
1027,6.529300084999999
1028,5.144583433333331
1029,5.363000149999996
1030,2.708883521666664
1031,4.06965010833333
1032,3.352583333333333
1033,3.983816666666666
1034,3.25745
1035,4.131616666666668
1036,3.6925499999999998
1037,2.0973666666666664
1038,2.6952999999999996
1039,4.056383333047229
1040,2.5275333321571347
1041,1.3381833326975512
1042,0.9438833350499456
1043,1.3320666664759315
1044,3.890816668478647
1045,-0.7705000025431317
1046,-0.25248333082199126
1047,-0.045066674168906085
1048,-2.047966667366029
1049,1.2166166717529299
1050,5.501483333921433
1051,3.0693500949999963
1052,3.6358500683333337
1053,4.796583401666664
1054,4.186516666666665
1055,3.5852999999999997
1056,3.156799999999999
1057,2.634383333333333
1058,2.5087499999999987
1059,2.3540916666666654
1060,2.298008333333333
1061,2.325299999999999
1062,2.6934333333333327
1063,1.5781166666348785
1064,-0.3051000004450487
1065,-3.1796333293914802
1066,-4.289466665140787
1067,-4.824416674804688
1068,-6.611800001525877
1069,-7.791483321126303
1070,-9.080116676839193
1071,-8.664333335876465
1072,-4.075699996439617
1073,0.5968333391825356
1074,6.779683333555858
1075,5.094700158333333
1076,6.468383496666664
1077,4.276600154999994
1078,3.569033424999999
1079,2.565200084999998
1080,3.018725
1081,2.7344999999999997
1082,2.446449999999999
1083,2.3128666666666655
1084,2.234666666666666
1085,3.114300000000001
1086,3.511550000000001
1087,1.2967333329677575
1088,-0.9197666681607565
1089,-4.01539167251587
1090,-3.7087166592915857
1091,-4.983800005086262
1092,-6.82268333129883
1093,-9.6208666692098
1094,-8.581216657002766
1095,-6.90345
1096,-1.1389999964396165
1097,3.7701166671752953
1098,9.11139999903043
1099,6.308650131666663
1100,5.381233466666666
1101,4.671733504999994
1102,4.244150139999995
1103,3.89125
1104,3.4155083333333334
1105,2.762366666666667
1106,3.701366666666667
1107,2.8271833333333327
1108,2.867583333333333
1109,3.7889500000000003
1110,3.0374500000000006
1111,0.893783333158493
1112,-0.30130000019073455
1113,-3.928999997965494
1114,-3.983283343251547
1115,-3.713266666666666
1116,-5.809170822906495
1117,-7.653433326212565
1118,-8.437816672770184
1119,-3.1460166656494124
1120,1.4130166666666668
1121,4.886766668955485
1122,4.117316667556763
1123,3.729933471666664
1124,4.370925103333329
1125,2.7476500500000007
1126,2.3546334899999963
1127,5.228183391666665
1128,6.365999999999999
1129,4.097999999999998
1130,4.403333333333332
1131,2.8371
1132,2.7435333333333327
1133,3.0189500000000002
1134,2.5076999999999994
1135,2.3393250002225234
1136,0.9233166669845575
1137,0.24213333257039327
1138,-2.1739666610717787
1139,-3.946600002543133
1140,-3.897799994913739
1141,-5.679466662597658
1142,-3.2680999979654946
1143,-2.135250008138021
1144,5.279199998474121
1145,7.428549996439615
1146,8.371333413276442
1147,10.024650054999997
1148,8.341833333333332
1149,8.411733333333334
1150,6.858616666666666
1151,3.72915
1152,4.484499999999998
1153,6.2106666666666674
1154,5.9573
1155,5.601750000000001
1156,4.0088166666666645
1157,3.2774666666666663
1158,3.149833333333333
1159,3.3461999999682113
1160,6.910666666666666
1161,3.0145694526672364
1162,0.6195000022888184
1163,-1.5833999994913739
1164,0.13336667683919456
1165,-0.3533666570027676
1166,0.5971499954223634
1167,5.321733331298831
1168,8.89001666615804
1169,7.489016667683917
1170,16.717733333587645
1171,15.410316666666665
1172,11.95445
1173,10.134383333333332
1174,9.6476
1175,8.620083333333334
1176,8.14115
1177,5.233466666666667
1178,5.0893
1179,2.830999999999999
1180,3.0290999999999997
1181,3.565433333333334
1182,3.6632500000000006
1183,3.5300833338260653
1184,0.7874499998092656
1185,-2.3111000016530365
1186,-2.089183335622154
1187,-2.6245033330281573
1188,0.01451666183471656
1189,2.8301500020345056
1190,5.09229166768392
1191,3.6336666671752926
1192,7.004183333142598
1193,5.819449999491373
1194,8.095600000095367
1195,9.916400103333329
1196,9.021933396666666
1197,8.92125004333333
1198,7.074183333333335
1199,8.943150000000003
1200,7.2859000000000025
1201,3.328941666666666
1202,2.734966666666667
1203,3.4562833333333325
1204,2.2372833333333326
1205,2.7418999999999993
1206,3.3817333333333335
1207,2.1937999999523163
1208,1.0241333311716705
1209,2.3497666655222567
1210,-1.6420166655222577
1211,0.20989999923705976
1212,0.22338333231608065
1213,2.558233335113525
1214,1.2783333326975512
1215,1.6667333334922787
1216,5.7836999997456875
1217,3.796200004704793
1218,3.1199833335240683
1219,4.592766701666665
1220,4.5528500166666666
1221,8.091358333333332
1222,4.914566666666667
1223,4.543966666666665
1224,8.350325000000002
1225,7.275150000000001
1226,6.271399999999999
1227,3.2505500000000005
1228,3.9054333333333324
1229,3.6135166666666665
1230,3.3028833333333334
1231,1.4532999995549527
1232,0.33493333266576153
1233,-1.6351499993006384
1234,-1.1450000024795526
1235,-3.4013166582743333
1236,-2.5753999964396157
1237,-2.3457999949137394
1238,-3.2328333346048996
1239,-2.118433323415122
1240,3.1324999965667715
1241,4.795350001017254
1242,7.697266666936873
1243,6.455066764999997
1244,6.356050164999995
1245,5.583150093333331
1246,7.374366666666667
1247,7.501516666666669
1248,4.7751666666666654
1249,3.882983333333333
1250,5.11145
1251,3.56365
1252,3.317533333333333
1253,3.3443833333333344
1254,2.3366166666666666
1255,2.840583333698908
1256,2.0181666669368754
1257,-1.356533333841959
1258,-3.3350166664123524
1259,-5.281449992243449
1260,-5.2754499881744366
1261,-5.657633329518637
1262,-5.747600002288818
1263,-5.836749999745686
1264,5.073599999745687
1265,3.7694833338737475
1266,4.1807000003019965
1267,3.671833459999998
1268,4.6395334583333305
1269,6.329400154999997
1270,2.339433494999996
1271,5.195283449999997
1272,2.430108333333334
1273,2.5149000000000004
1274,2.1660083333333335
1275,2.2097833333333328
1276,2.08495
1277,3.1076499999999996
1278,2.4363333333333332
1279,1.3701166667302456
1280,-0.11560000050862618
1281,-3.1283666685740155
1282,-4.1114333300272605
1283,-5.681000002543131
1284,-8.512816668192546
1285,-9.311716676839193
1286,-10.047250006612142
1287,-6.167566670481364
1288,-4.5301166707356755
1289,0.06371666653951091
1290,3.9647583334287004
1291,6.417533529999993
1292,3.8094001266666617
1293,3.9616001166666637
1294,2.844666829999997
1295,4.72208353333333
1296,4.365845833333332
1297,7.030866666666667
1298,2.370166666666668
