carbon_1,carbon_2,carbon_3,consumption_1,consumption_2,consumption_3,hour_1,hour_2,hour_3,humidity_1,humidity_2,humidity_3,load_1,load_2,load_3,price_1,price_2,price_3,price_4,price_5,price_pred_1,price_pred_2,price_pred_3,solar_1,solar_2,solar_3,solar_diffused_1,solar_diffused_2,solar_diffused_3,solar_direct_1,solar_direct_2,solar_direct_3,storage_1,storage_2,storage_3,temp_1,temp_2,temp_3,day
0.07295393896779101,-0.6080739774105198,0.4447976862179014,0.0890867129043243,0.7823225493997936,0.30592969069888376,-0.20200563219448536,-0.9702649260546428,0.4588187161756448,0.9976784865733074,-0.562383102480145,-0.26315538626255974,0.11843103854959969,-0.49409622113399027,-0.4489075954743267,-0.1631626254080386,0.4640808027099683,-0.049435596248379274,0.14461277659037933,-0.24817518221694518,-0.4787155381509525,-0.7170644569481005,0.07921867545395087,-0.33045395594748206,-0.2433495238397411,-0.8117650394148002,0.9556278688352866,0.2128671505520787,0.3919927511777642,0.2989595753566754,0.5713446520304408,0.14336416453327241,0.07906933236123612,-0.19891364548872836,-0.23518170782380934,-0.2044253570688832,-0.6329888174093723,0.18223938014064656,11
-0.24647795018923627,0.7551456535226306,0.8307252221969913,0.5934859816297892,0.22378950148987584,0.016385989434976295,0.23619214208781183,0.6189015708062583,-0.22409482626429655,0.8300761134040175,0.30016454665897685,-0.6561247433074888,0.876258399961861,-0.9423066512386491,-0.8623498044364493,-0.18005784397261368,0.3491605704174645,-0.3386667640557636,-0.8689163406360545,-0.7974630833763654,0.2825176918534931,-0.31055492044421656,0.45187727536444056,-0.45054917468570743,0.8706824700208362,-0.27991418381407873,0.19297589070089335,-0.8799672530009321,-0.447850187729894,0.9984807095704218,0.6872851289933363,-0.6074463587520473,0.5486904121017354,-0.6399384251374289,0.012376659642940796,-0.5182290207458937,-0.5284422757322824,-0.8686005893596048,12
-0.9125011721230732,-0.8011432593503334,-0.8858192696664163,-0.813612437323215,0.3868147063177127,0.1468966128182343,0.15125809666035261,0.5707229857296965,-0.25458607715798426,0.0738644922670989,0.3681097755272748,-0.6334509645793192,0.5932440661018594,-0.5532344589603069,0.7140274931563377,-0.07963700563537147,0.3898452266603316,-0.6958202655576062,0.6250186922780872,-0.06838598294002585,-0.9986311466360906,-0.8988611607007766,0.14003158646104072,0.4008006918570751,0.9540461636452998,-0.8498699728795279,-0.8918640862948239,0.6612976926895318,0.5809992732423345,-0.21872226118762056,0.7551239808745285,-0.7687700524250672,0.8423692005056913,0.31439149619316525,-0.1293330673661939,-0.7586384742739628,0.10183638804344411,-0.23175957354037208,13
-0.48894405943985425,-0.07268100532495061,0.27896440115650034,-0.1527943060442828,-0.40165802816993346,-0.9301378076639567,-0.031943341707303674,0.2577784620359394,0.33157662924025305,0.5575101925443555,0.9813325763867493,-0.022715412605726043,0.7672004531983369,0.22573708331830067,-0.2637959167631663,0.4363513502416637,-0.3897165374968099,-0.8876693417168842,-0.31936867297499916,-0.7380322962342342,0.872539901136269,-0.31467934909439876,0.9997450886159209,-0.44389174281698907,-0.455003013760063,0.4012314612675004,0.26122763172144337,-0.34739811671440757,0.7125781159252047,0.9430258401091246,0.9625351484138245,0.11775457114357876,0.06075143418697957,0.00043784560583259857,0.07139880135155913,-0.3976196705068606,-0.16752832473882853,-0.10253072273364486,14
-0.2892794711856025,0.0829321514497059,-0.187042160560629,-0.6639583628577628,0.7383811877831635,-0.961224011027189,-0.20534959852202525,-0.8805809372195441,-0.2870871018666124,-0.9458005944918406,-0.8817768203260303,-0.25563410611459536,0.7016458348099512,0.9156147398276349,0.7926530012535475,0.727613254123995,0.4476631538566453,0.814142200607383,0.6290377330136363,-0.8414846693489333,0.3545565187125218,-0.6313136960413481,0.09745977986519222,0.9198918461484877,0.8557145475814822,-0.6172593067866192,0.4252586743121012,0.43186719916757654,0.571524348303859,-0.3610598077902026,-0.4379639491572213,0.5184681174198944,0.39268257660310135,0.07551566317007,-0.11232509607137586,0.7394830553992978,-0.1976026693655658,0.052008191666238934,15
-0.8909738460357965,0.21602165180201915,-0.8112492361899971,0.2951708304398485,0.05642857776898358,0.893358557013791,0.7586775573544275,-0.42931901281405016,-0.03587416662304743,0.5963934973773171,-0.7811587657702419,-0.19058281355742557,0.6378634671267652,0.5108036894623553,-0.3197685214368699,-0.2159277348591482,0.7020151963547971,0.16286092624825127,0.3486809458899728,-0.4789916203796825,0.29130820555377057,-0.9233574409444806,-0.004376619080215471,-0.7110452222453642,0.4458482152044417,0.19800468372790733,0.11709068264929168,-0.7607098178814217,-0.14282903549956513,0.5602156264964172,0.4552320926465977,0.221149976194763,0.9083494319769854,0.2653360756308203,-0.5649276521040526,-0.3779235641287493,-0.5907331729794432,0.2048682395040472,16
0.4649326529409309,0.7361677695605549,0.8365641731730966,0.5812055725472316,-0.10897800074626182,0.15272924673187616,-0.47046280587629247,-0.964986137347583,0.6506339365805539,0.8250260066955923,0.4279535958540892,-0.45562224018342873,0.7039104151923017,-0.43588973896039224,-0.9970527150463806,-0.5807037858702212,0.279438467472296,0.906305301831154,0.7255534401111542,-0.6453393805252104,-0.2793906470958734,-0.6056892465082401,-0.08192354008055819,-0.1547081233987343,0.9962000137100626,-0.7400842854576168,0.015598109522309334,-0.6238656912221353,-0.37578961577008785,0.7925473297692707,0.8106563829916834,0.544736859611253,0.10584882179731342,-0.6978964534927272,-0.7577189204952651,-0.24895940573742797,0.12415546722360839,-0.8925450582753269,17
-0.29247222979214615,-0.6383482219900254,-0.16089577495240448,0.4010494601412661,0.9081047368875235,-0.7364808624025654,0.6410987443896371,-0.9102120410182815,0.6335195622897994,-0.9817834520558323,0.205615548251389,-0.9096823543141054,0.3461163143862774,-0.4969853468091365,0.3150902734793591,0.8256240703928537,0.22255339633219728,-0.9874748031797034,0.40383840560937,-0.839221106525191,0.7410322863053496,-0.7062394544537753,0.6433331112063927,0.09111572148254085,0.5862700657658082,-0.3318733380950662,-0.6180708092565992,0.518772589868274,0.9991023249683288,0.5593965001576203,-0.17405698565260802,0.7565536602529525,-0.9890430335024802,-0.41608969238081717,-0.4128849513515629,0.9438169660652919,0.4856951896196412,-0.9591379825888573,18
0.871781051538521,-0.11793484540576382,-0.3789096508192602,0.8529565607438636,0.26125336228884144,-0.014575908474755012,0.10944122611968865,-0.4576829161359265,-0.9637064857315006,0.002128327421418821,0.6447864482022445,-0.7001896048147314,0.06617856970326119,-0.30340443235639486,0.09709441241135613,0.757357245777786,-0.08272810335341407,0.11289714896194382,0.628099968564043,-0.6968197254583226,0.43877506954433876,-0.5741344533188147,0.734061705760626,0.6383849050830928,0.4692068850362408,0.036982424027650423,0.16894712578587356,-0.28290171250402574,-0.02831178059601397,0.8806951858463561,0.8516633159442899,0.18381349636172548,-0.0042868808768400934,-0.5163334302949698,0.9995344916496471,0.31283933013550036,-0.48598941147733976,-0.017835763782081293,19
-0.7864141260420919,-0.6935936856254226,0.5211603152147655,-0.5053050037969801,-0.4006925683921362,0.7567865819264168,0.7643618543970052,0.625858030029159,0.2655283426669216,-0.4863959665055961,-0.12739736380736694,-0.9955509860199043,-0.1484696296127468,0.704019874634766,-0.37145889147292355,-0.6059836535254739,-0.18828249815979115,-0.48153507304094095,0.396245288562326,-0.2734746036273033,-0.004392317331608386,-0.3836697032612923,0.24782889592180227,0.6365567349886682,-0.38381579081127604,0.06945786271805204,0.9449553803091425,-0.0307175993188665,0.22074691753492445,0.7326919563462964,0.2666071712505825,-0.3902954790408244,0.1447789962231283,0.2139453884002424,0.35152627234724143,-0.5578909394352526,0.12231907860870768,0.9745761815839523,20
-0.09986480192179936,-0.06470045199472749,0.5432415698018942,0.25793614041682117,0.6624186926742972,0.16773688852679292,0.6971813245238634,-0.9543859133230412,0.22164947937233537,0.5217654763576581,0.7719636102708856,-0.996213809816964,-0.319219796574874,-0.8063352077568786,-0.5098375815300822,0.34505263265817776,0.12669843192002445,-0.8328820476447574,0.9994804321366534,0.45909831894815967,0.7211376463590178,0.46376823891463037,0.5004703727837987,0.8964108583156258,-0.2934925965282411,-0.6631994813114251,-0.4615646417326666,-0.05270526124831809,0.7345466899948676,0.02018546667978388,-0.9989785892294962,-0.7631208970485053,-0.013505440268526125,0.43946022720943906,0.353648123308252,-0.23971122469312175,-0.46466521900249136,0.6157495516691888,21
-0.6689553328771307,0.36458847181197485,0.3185295628939914,-0.7105841480995108,0.3984333368263401,-0.7297957068747036,-0.043678679372348816,-0.08607914079730589,-0.04570304668266714,-0.7321955930358683,0.19859462220721014,-0.7039339244203235,0.8912380016237164,-0.3800306848022062,-0.5836610289218476,0.6356775407695952,0.604010108091044,0.312698438157116,0.12150112187247403,-0.9101458734297911,0.33947767135025064,-0.5863174190057457,0.6046875572773563,-0.004573160312354552,0.20851681170965852,-0.10200163763037097,0.32460659714909756,-0.3988725778004608,0.6405156108450538,0.7171526961773199,-0.7135433170579507,-0.04666006266862868,-0.4949594541558243,-0.0076902777417582596,0.6246250022096717,-0.9168467556172183,-0.9261361085823762,-0.8088458338953942,22
-0.6891410735832106,0.426643114048592,0.2655087286077342,0.21803495373156412,0.6930221303116563,-0.371846123073999,-0.27190828991257115,-0.01181669962812093,-0.9873868301370086,-0.3383914154363306,0.24002839482728078,0.7174694273636139,-0.1376344321213896,-0.5595053057051622,-0.9066503519295556,0.6138954175051765,-0.7938309339750598,0.4712923235412784,-0.2303775035867286,0.929987593981388,-0.12436507504824049,-0.2841126424388764,-0.7278906234773388,0.1730650069365381,0.024280074902377477,0.258436815168039,-0.3263781103612906,-0.4957333665863438,0.029234055931792735,0.7319507198813001,0.24877592545722105,-0.508009124221227,-0.6917691508850818,-0.45236914627157343,0.025250592979606586,0.3707309990653842,0.17240778687087177,-0.6708296562518493,23
-0.06301900619795445,-0.5183298624575969,-0.7259401550371599,0.8979894791869025,0.507342723942423,-0.733322535383289,0.9428124071240525,-0.4304792999885599,0.9972904286722679,0.05166474975638191,0.9470067951260638,-0.6172770544703731,-0.6598835010939476,0.9981230352495397,0.7247587531117887,-0.1174243093538182,-0.9969621819343293,0.35471208280767574,0.5995592004392449,-0.33794617771527957,0.7649700366374372,-0.458208731030412,-0.6309044794878362,-0.25974231581003315,-0.23335210753180874,-0.243255664738658,0.2706212343257115,-0.3750735648594252,0.6589102655532157,0.6840635373603643,-0.07058591874595138,-0.21453386444665634,0.5911397940087889,-0.8147944631941266,0.9391410950794097,0.29960046487608993,0.99874973001108,0.8569715167967452,24
0.43469782310357374,-0.1764211529249317,-0.6995548682482776,0.42074360341862516,-0.47829815592639835,0.7799328088991976,0.8253151045388839,0.6006547503778513,0.0790046352970758,0.14045213674892187,-0.7243211923151273,-0.2618258051982849,-0.32579064239619787,0.042849660696413494,-0.29883655296432343,0.2972604495137006,0.06383157040694915,0.25172951188589127,-0.4297025627022957,-0.7547985945934645,0.38212476121505545,-0.8595681143451179,-0.6002690845229288,-0.2640657750704232,0.7396706754173064,-0.7141922371196171,-0.5739482438704624,-0.4596281018324958,0.5870521454444942,0.23591804412525585,0.11317763558394561,0.5431561932025949,0.5860502912084126,0.8073261661818614,0.41288557591077,-0.6093760115675291,0.6076481602790618,-0.8084727783842365,25
0.09965208918391652,0.6802527186070148,-0.7564301392085764,-0.1736508172906871,0.6213156808200974,0.8072465596260426,0.285652333635417,-0.28958539939022127,-0.970003777537968,0.9824364803853617,0.30857859609604016,-0.656083902175562,0.3147515772075554,0.22495185777179028,0.9123819333803171,0.24635958220760415,-0.6937484580282962,-0.18426082537727426,0.07304401630139948,-0.9993946830000935,-0.06454085173801008,-0.8495233032401337,0.01155603368922195,0.08595136460931241,0.7515304025057176,0.7896364728017369,-0.8899124197244825,-0.12010293015009146,0.15895073133569965,-0.10463089722876687,-0.9461781472177265,-0.7288916275213098,0.990108998326742,0.44376746922736776,-0.7239506468136567,-0.4236045475365099,-0.00418025644120202,0.1606084183306724,26
0.5319509697266093,-0.06654644422153488,-0.35503280513433055,0.9992791830883789,0.6002568770768174,0.7349055198270428,-0.03971924500146684,-0.006319010328903973,0.4016836465814333,0.9878833561656243,0.6440798188092897,0.6164924316854103,-0.8998981190314678,0.4906774297043188,-0.52763367456008,0.5122746791000372,-0.37349464693847273,-0.16469423414282058,-0.5229149570446734,0.48929211594305416,0.293529533797232,-0.19646700429398128,0.8642509659720311,-0.6528409097673807,-0.28577987026463575,-0.4872975824263598,0.5579717294814996,-0.6344414162968215,0.20255881208825333,0.09951286711361365,-0.88622357258917,-0.6752775639782571,0.19089414333974544,0.397571881298561,0.8285601429552396,0.2065972155281481,-0.7058395377231383,0.04137089656548863,27
-0.3687248233368881,-0.4870093326618415,0.6853405124841457,0.3202303638965617,0.9657774365712224,0.6386225081224622,-0.4475557011051502,0.38937067462470343,-0.03421181240703264,-0.058805308229335274,-0.5764474589398385,0.009357076241211515,0.3714325087997842,-0.39885993449383333,-0.7899626928096939,0.052998059141707785,0.5233577615236056,-0.23945098218417335,-0.6948598978729064,0.26995905574106893,0.9519462664889071,-0.7461464435813334,0.6415078115029728,-0.23010040218356634,-0.19562819086541616,-0.6226750649106265,-0.24652401512828798,-0.1456341152451181,-0.37177935486482233,-0.39423565070987243,0.769998059647308,0.185037947392333,0.24978262785947003,-0.3435648786231661,0.12683854035491327,0.6212611667201203,-0.6593139137487172,-0.009964073748709223,28
-0.5975628125586915,-0.4264042348883387,0.7247159303583897,-0.7351919646884343,-0.5355652207282519,-0.5370293100949851,-0.764757435190191,0.08572617342648386,0.8695789936637441,0.6164010290741371,-0.9425028226049601,0.2661411013512819,0.9312686576316584,-0.9335686419333357,0.7410710664004303,0.9992700227775071,0.31523508245417,0.04263594636555673,-0.6303687391486188,-0.4976862942964255,0.5815871834849933,-0.9077364635267827,0.041708340912838204,-0.8050210087915676,-0.319331336359226,0.4885332843792231,-0.8382903254149077,-0.2739453803089057,0.2848756769263185,-0.37288475859236203,-0.7139990339724044,0.1519428183147361,0.8541198007926063,0.8030956926706522,-0.6512136471267312,0.06830852022634072,-0.22780826793112574,0.9258631034241582,29
-0.5055013991099115,-0.28645920826892507,0.4529522413275106,-0.8302566969368892,-0.5227200617824972,-0.19001617398887272,0.6601310539064763,-0.920452752176779,-0.6597182438578615,0.09579032107876628,-0.1848622984508545,0.8415460101882843,0.49531122551001106,-0.1028397430537169,-0.28254130252001475,-0.9462890722963557,0.965724061414414,-0.7247566572553538,-0.9311204968785994,0.0018958183125416528,-0.5226347102297366,-0.5544934182833916,-0.023583362345123884,-0.6162954335495717,0.1491232365582682,-0.42143093708743756,0.22339598153809842,-0.9953681507827685,0.6233783558662606,0.8656206017161419,0.8252704783991173,-0.8719778915300769,0.1434267337531533,-0.13262195539825136,0.01680372763659748,0.3863296642772927,-0.997808374668431,-0.7460596710637343,30
0.6704032725771082,0.8708479169575546,0.23647439054166147,0.3059911410466111,-0.7444738169583949,-0.9237179224138651,-0.19159452917768505,-0.8328827439255055,-0.5565301361147889,0.7070333584048434,-0.8408055702778876,-0.9125132192376547,0.3019818329876339,-0.027187900985264968,0.3554562957529649,0.8594505955983158,0.6711833765815909,0.7298367489863293,-0.25352577814580146,-0.8029294985446258,-0.6616883981123783,-0.4797755486523666,-0.1369575470223593,-0.7397517396476851,-0.07340961584161376,-0.6825262365206608,0.42024902491473026,-0.846665196702463,0.5349999357477268,-0.4736207051155958,-0.7846014147875727,0.3068006418442997,-0.6075544783478737,-0.15988483633357548,-0.8705091141601594,-0.933993692214534,-0.49098938249146207,0.01773800683151333,31
-0.5185121569245187,-0.5859252840822522,-0.6511214976137293,0.4347058209881369,0.19733126835294915,-0.5047922482253978,0.47627042230124716,0.17056087570780284,-0.16383710952164843,0.6007369814798922,-0.6533755103778597,0.09522447410522697,-0.5099104822430691,0.43054072502800333,-0.13006190349237956,-0.8042303523849682,-0.1837289294803771,0.5667005605378973,0.998918894170006,-0.5415575910954387,-0.6493173773700969,-0.01033035382981487,0.5429075932437728,0.8900372886734509,0.42692478584186544,0.24950736600752282,0.24712063115095995,-0.9380678039306134,-0.5806155700729955,0.826142147359832,0.24813666936643808,0.8815793985006318,-0.05624624457378147,-0.5035699476425661,0.06853277933932944,-0.6724376654606501,-0.8994258024624586,0.6041966828002499,32
0.5002334484658241,-0.649821374196521,0.499494901479562,0.24802623386545478,-0.27736098731926245,0.194935837933737,0.6917115222404673,-0.5174331973775858,-0.7718105541602007,-0.07429128978241448,0.5768475425770075,0.29194700105818816,-0.7894663455171165,-0.048185236646407614,-0.784070683073845,-0.635490804936335,0.4494500466347693,-0.20252095334893838,-0.08328737701531785,-0.6641588228105926,-0.022530629898098953,-0.6320699539286593,-0.07383396216695462,0.43781814372312433,0.3594938810863475,-0.0019371566334917545,0.07473870176874817,-0.45055625357244694,-0.6635167945028985,0.27176553170339124,0.4694037601223464,-0.3271067579114544,0.572040088975261,-0.7071672739491258,-0.7102008558183338,0.41504666841177895,-0.01763867936005753,0.9853675989262238,33
0.41047704880471564,-0.36896953372174224,0.9962302005132211,0.40762014680505076,-0.8626200100494384,0.33661843521428364,0.8529600038965844,0.13990321499311495,0.15418632666335985,-0.9076204362435153,0.024169802986491906,-0.9939522259871296,0.6688898618806365,-0.02948770113311144,-0.272739096932685,0.7221879723701738,-0.4532462941247569,-0.6874103290181064,-0.16517095469897614,-0.22816417123567767,-0.7517404380844698,-0.2482646397029668,0.5774007610005849,0.8921872272247648,0.7519018944840419,-0.907687530177735,0.5653064805235752,0.021122926973393186,0.8119184353344117,0.2861540686235049,-0.9980700906450882,-0.4924187623215721,0.5570584601436177,0.9484751520839689,0.6899338250448028,0.25155490089400545,-0.2160477301534891,-0.9051782142988674,34
-0.7077453318045533,-0.6118681469931804,-0.7233045241895656,0.15465610369745875,-0.5997987823254705,0.16248902535424337,0.790400862878543,0.39320067799378505,0.002144869230706864,0.7072351002987145,-0.5769158843183204,-0.7210286229337146,0.45435832586209046,0.35138963132205603,-0.2359572454889211,0.7737503708942128,0.5488140313548208,-0.3776251785428274,-0.25190940871309764,0.5381446142692574,0.6566032469222783,-0.1657482013714758,0.46601656249789786,-0.042247625084385954,0.21784386988782445,-0.8726610691679557,0.8093197240141141,-0.6229896445516294,0.4722568560984967,-0.07264224808325548,0.22405174432757768,-0.26635194653629884,-0.30109897264636065,0.307065216981772,0.4578568329391992,0.4655901334169019,-0.7823027110254013,0.21899975881858583,35
-0.5966795024875662,0.41567560651851104,-0.5384316016322872,-0.999434290458137,-0.6508876596838828,0.525941375082793,0.9315467190469567,0.23718830524751872,0.4686718405958351,-0.29048055797430095,-0.41145353364881554,0.36788333318095706,-0.8575815163048284,-0.9110442321426367,-0.7395408480317989,0.2630423652759706,0.520626674248018,0.8179926326075965,0.8432669230316083,0.5120743760893101,-0.4850081833422256,-0.7867322467387783,-0.09641176449591232,0.4162007161398796,-0.3306653769797414,-0.21122610270118325,0.45626713204257857,-0.4136483208636281,0.4708341951837294,0.4581056877581994,0.48190397015184294,0.9264269391493127,-0.5945920026556182,-0.4031801120622527,-0.31409287901542327,-0.06849711418771409,-0.04964039385528091,0.024364970402282124,36
-0.6061108315015395,-0.8581477012713392,0.36884207758764465,-0.8820235984072061,-0.6963094533711058,-0.5297798620280727,-0.6510749679358069,-0.9141967746619329,0.8470511800889866,0.8217191695909521,0.20842423196175575,-0.9281261250711763,-0.15336989481765284,-0.19794483537981286,0.9964818095890304,0.1567563018351403,0.48064507961191466,-0.9102625572742986,0.17834434174783526,-0.8089432890594013,0.16556287427517324,-0.5859112819074243,0.4756050994824456,-0.6664283222629472,0.23835631578658245,-0.3659996223493437,0.2352112179994455,0.9215050884237209,0.7537946309743677,0.4035476747852646,-0.9192953320366314,-0.6531697909116118,-0.3286864748753571,0.31903313372772646,0.06788069540303748,-0.14401056944572677,-0.47752912679785753,0.09476357043139999,37
